draw_id,backbone,frame,contrast,scale,term_estimate
262,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.6174358974358974
262,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.32307692307692304
262,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.008205128205128198
262,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,6.2724689681849
262,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.325315032418043
262,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.1658436462655266
263,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.5758974358974359
263,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.3153846153846154
263,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.008205128205128198
263,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.9288628038777125
263,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,4.057433663597357
263,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,3.4990426550734695
264,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.5252941176470589
264,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.3052941176470588
264,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.02117647058823524
264,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.472701287676144
264,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,3.109268880683141
264,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,4.4603389259218815
265,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.645
265,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.2583333333333334
265,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.016111111111111076
265,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,3.7327170026842604
265,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.2339478782309783
265,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.4669209071606586
266,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.5745454545454546
266,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.25090909090909086
266,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.019393939393939408
266,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.6941980882940584
266,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.8221226573620566
266,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,2.2168571097433354
267,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.5657142857142857
267,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.3731428571428572
267,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.0337142857142857
267,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,6.6384104320736705
267,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.4903450714879196
267,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.8729454178516551
268,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.5966666666666667
268,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.27888888888888896
268,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.053333333333333344
268,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,3.2798365246578873
268,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.161444649902803
268,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,3.946691204008915
269,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.7020000000000001
269,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.2466666666666666
269,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.02533333333333332
269,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,4.705335538028115
269,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.5760782162188725
269,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,2.377104503129283
270,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.5682051282051281
270,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.34769230769230774
270,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.012820512820512775
270,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,3.457223268196817
270,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.816192676653961
270,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.4550429840158441
271,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.5825641025641025
271,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.35897435897435903
271,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.00512820512820511
271,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,6.126717847487189
271,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.4905016579961727
271,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.10257794684452026
272,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.6564705882352941
272,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.27470588235294124
272,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.04058823529411759
272,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,6.993444928026131
272,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.9773320023402845
272,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.9721218442405446
273,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.538125
273,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.384375
273,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.02562500000000001
273,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,3.9649113181102758
273,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.6193879903068567
273,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.6744051970991296
274,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.4717647058823529
274,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.39235294117647057
274,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.025882352941176467
274,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.920343261509431
274,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.343017989196576
274,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.425739711048406
275,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.5982352941176471
275,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.3205882352941176
275,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.00588235294117645
275,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,3.2439399458933975
275,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,4.227546601500372
275,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,1.7976661609434137
276,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.6305000000000001
276,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.1745
276,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,-0.0034999999999999476
276,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.972827854394164
276,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.3861524628082496
276,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,-0.15122114989326452
277,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.6333333333333333
277,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.27055555555555555
277,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,-0.0005555555555555314
277,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,3.43258757070617
277,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.81538169380435
277,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,-0.023042494147153203
278,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.5936842105263158
278,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.16473684210526318
278,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.0463157894736842
278,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.8082926229860097
278,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.20841683584559
278,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.7210652449857928
279,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.5935294117647059
279,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.33176470588235296
279,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.02117647058823524
279,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,3.478644444045849
279,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,3.2273248793547307
279,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,4.4603389259218815
280,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.6347368421052632
280,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.2978947368421052
280,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.023684210526315863
280,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,4.531746782465662
280,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.36134596957457
280,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.7177050313416116
281,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.603448275862069
281,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.31034482758620685
281,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.06206896551724139
281,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,4.2214122085405
281,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.1935548484472567
281,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,5.578369300447096
282,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.516774193548387
282,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.31741935483870976
282,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.0619354838709677
282,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.64722248053696
282,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.2254379638585498
282,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,5.5760741422213
283,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.634054054054054
283,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.2502702702702704
283,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.001621621621621605
283,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,3.288155442668776
283,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.6256112065249386
283,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.06354068303714788
284,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.6514285714285714
284,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.3137142857142857
284,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.01371428571428579
284,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,4.606473683891535
284,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,3.479652527421244
284,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,2.578774462453409
285,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.6074285714285714
285,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.268
285,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.03600000000000003
285,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,3.4258499489128758
285,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.9976602690011065
285,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.8880279239268032
286,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.484
286,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.41533333333333333
286,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.040000000000000036
286,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.9189202406710426
286,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.9989095950587323
286,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,5.115745778498983
287,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.4975
287,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.356
287,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.009000000000000008
287,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.3940849039975785
287,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,4.045704229098729
287,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,2.311634928513964
288,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.6172222222222222
288,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.2366666666666667
288,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.025555555555555554
288,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,3.0216300507913765
288,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.6065624319922094
288,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,4.652786832403895
289,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.6225
289,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.30499999999999994
289,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.07125000000000004
289,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,8.793972668496602
289,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.0487331729711773
289,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,4.134454713145335
290,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.5627777777777777
290,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.30166666666666664
290,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.0344444444444445
290,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.865612416876411
290,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.6526829144454744
290,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,4.960443688066684
291,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.5538888888888889
291,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.3338888888888888
291,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.04111111111111121
291,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,3.0927770259241107
291,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.615581429111138
291,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,3.6796139235343572
292,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.5417142857142857
292,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.33657142857142863
292,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.05428571428571427
292,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,3.4711664068308252
292,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.105482949213198
292,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,1.192310864578093
293,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.5418181818181819
293,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.2836363636363636
293,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.021818181818181848
293,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.5348254644856487
293,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.9814952811704662
293,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,4.490847698473146
294,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.47421052631578947
294,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.3421052631578947
294,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.040000000000000036
294,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.2656432975973235
294,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.697431844784699
294,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,5.115745778498983
295,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.6268571428571429
295,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.24457142857142855
295,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.028000000000000025
295,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,3.3810065495491184
295,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.996583251940686
295,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.7433953948368308
296,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.533953488372093
296,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.23069767441860467
296,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.0018604651162791308
296,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.510376801372693
296,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.5903652638702113
296,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.023774575334194026
297,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.5581818181818181
297,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.3666666666666667
297,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.023636363636363678
297,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,4.075396014455956
297,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.5729033737359805
297,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.628829926047747
298,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.6016216216216216
298,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.3567567567567568
298,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.020540540540540553
298,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,4.440335858063238
298,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,3.2704637498150535
298,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,2.372175131274163
299,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.6288888888888888
299,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.26888888888888884
299,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.03222222222222226
299,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,3.428701779918682
299,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.560333711045288
299,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,4.891453461980901
300,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.6694444444444445
300,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.25055555555555553
300,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.03388888888888886
300,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,4.639336498353167
300,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.9686909295165056
300,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.8921528650297126
301,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.6685714285714286
301,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.272
301,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.010857142857142899
301,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,4.609286774030416
301,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.4378170757207327
301,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.35072662617678496
302,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.6828571428571428
302,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.2897142857142857
302,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.025142857142857133
302,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,9.060732959465994
302,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.8014249476062503
302,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,2.5104300770542083
303,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.6685714285714285
303,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.2668571428571429
303,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.012571428571428567
303,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,3.8504086301636415
303,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,3.416379649515638
303,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,3.930122112841243
304,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.5720000000000001
304,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.2885714285714285
304,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.034285714285714364
304,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.8889990740841927
304,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.5687157298601746
304,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,3.4689150855447526
305,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.6210256410256411
305,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.27743589743589747
305,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.02205128205128204
305,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,3.573799279867134
305,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.2911988062008817
305,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.6725171692091099
306,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.5666666666666667
306,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.23619047619047617
306,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.023333333333333317
306,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.842928820157196
306,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.5918297741502827
306,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.3272727622842564
307,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.5255555555555556
307,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.28388888888888897
307,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.03833333333333333
307,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.920086083894276
307,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.6274278267848492
307,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.4454928897795929
308,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.5869565217391304
308,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.30304347826086964
308,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.011304347826086913
308,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,4.3062301445621625
308,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.8825954168009251
308,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.1472592941349462
309,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.6012500000000001
309,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.2699999999999999
309,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.050000000000000044
309,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,3.2132249681741842
309,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.190667176790059
309,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,5.349360629680489
310,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.6194871794871795
310,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.26871794871794874
310,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.004615384615384577
310,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,3.2523182732256988
310,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.69406669663724
310,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.18705716153978713
311,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.646829268292683
311,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.2902439024390243
311,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,-0.0019512195121951237
311,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,4.585699275263786
311,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.410503848493941
311,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,-0.04649257960568676
312,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.5349999999999999
312,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.36944444444444446
312,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.023333333333333317
312,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,3.0130320372276618
312,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,3.214670083313314
312,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,2.466010111299214
313,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.588125
313,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.291875
313,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.04125000000000001
313,protenix,reproduction_36,delta_occupancy_apo_to_decoy,logit,3.1535379929337126
313,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.451894412764867
313,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,5.147820368946153
314,protenix,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.571764705882353
314,protenix,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.26941176470588235
314,protenix,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.0017647058823530015
